problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation stove)
(PickupObject egg)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation fridge)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject pan)
(GotoLocation stove)
(HeatObject pan stove)
(GotoLocation countertop)
(PutObject pan countertop)
(GotoLocation fridge)
(PickupObject egg)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(PickupObject egg)
(CookObject egg)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation fridge)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(PickupObject agent1 loc_bar__minus_8_bar_0_bar_0_bar_60 egg__minus_1_dot_134_comma__minus_1_dot_134_comma_1_dot_862_comma_1_dot_862_comma_2_dot_747_comma_2_dot_747 diningtable__minus_3_dot_5_comma__minus_3_dot_5_comma_5_dot_296_comma_5_dot_296_comma_0_dot_024_comma_0_dot_024)
(CookObject microwave__minus_0_dot_825_comma__minus_0_dot_825_comma_23_dot_6384_comma_23_dot_6384_comma_1_dot_2171246_comma_1_dot_2171246 agent1 loc_bar__minus_6_bar_0_bar_0_bar_30 egg__minus_1_dot_134_comma__minus_1_dot_134_comma_1_dot_862_comma_1_dot_862_comma_2_dot_747_comma_2_dot_747)
(PutObject agent1 loc_bar__minus_6_bar_0_bar_0_bar_60 eggtype egg__minus_1_dot_134_comma__minus_1_dot_134_comma_1_dot_862_comma_1_dot_862_comma_2_dot_747_comma_2_dot_747 sinkbasin__minus_6_dot_4064_comma__minus_6_dot_4064_comma_15_dot_0988_comma_15_dot_0988_comma_2_dot_748_comma_2_dot_748)"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnLight floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(PickupObject watch coffeetable)
(TurnOnLight floorlamp corner)"
train/look_at_obj_in_light-Watch-None-FloorLamp-217/trial_T20190907_011607_273414,"grab the watch on the coffee table , turn on the floor lamp in the corner.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation corner)
(TurnOnObject floorlamp)"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(SliceObject lettuce)
(GotoLocation greenbin)
(PutObject lettuce greenbin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(GotoLocation greenbin)
(PutObject lettuce greenbin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(PutObject lettuce greenbin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(SliceObject lettuce)
(GotoLocation greenbin)
(PutObject lettuce greenbin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation greenbin)
(PutObject lettuce greenbin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-20/trial_T20190909_125307_108909,put a chilled piece of sliced lettuce in a green bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation garbagecan)
(PutObject knife garbagecan)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(PickupObject agent1 loc_bar__minus_1_bar_5_bar_2_bar_45 bintype greenbin_2_dot_988705168_comma_2_dot_988705168_comma__minus_2_dot_721375116_comma__minus_2_dot_721375116_comma_2_dot_058050340_comma_2_dot_058050340)
(PutObject agent1 loc_bar__minus_5_bar_4_bar_3_bar_60 lettuetype lettuce_0_dot_8691628_comma_0_dot_8691628_comma__minus_1_dot_015095712_comma__minus_1_dot_015095712_comma_4_dot_7648902_comma_4_dot_7648902 greenbin_2_dot_988705168_comma_2_dot_988705168_comma__minus_2_dot_721375116_comma__minus_2_dot_721375116_comma_2_dot_058050340_comma_2_dot_058050340)
(PutObject agent1 loc_bar__minus_5_bar_4_bar_3_bar_60 lettuce_0_dot_8691628_comma_0_dot_8691628_comma__minus_1_dot_015095712_comma__minus_1_dot_015095712_comma_4_dot_7648902_comma_4_dot_7648902 fridge__minus_8_dot_388_comma__minus_8_dot_388_comma_4_dot_352_comma_4_dot_352_comma_0_dot_0_comma_0_dot_0)
"
