problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/look_at_obj_in_light-Cloth-None-DeskLamp-303/trial_T20190908_131610_591705,examine a towel with a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o ClothType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation cloth)
(PickupObject cloth)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bathroom)
(PickupObject towel)
(GotoLocation livingroom)
(GotoLocation lamp)
(ExamineObject towel lamp)
"
train/look_at_obj_in_light-Cloth-None-DeskLamp-303/trial_T20190908_131610_591705,examine a towel with a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o ClothType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation cloth)
(PickupObject cloth)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation sidetable)
(PickupObject towel)
(GotoLocation desklamp)
(ExamineObject towel desklamp)
"
train/look_at_obj_in_light-Cloth-None-DeskLamp-303/trial_T20190908_131610_591705,examine a towel with a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o ClothType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation cloth)
(PickupObject cloth)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GoToLocation bathroom)
(PickupObject towel)
(GotoLocation lamp)
(ExamineObject towel lamp)
"
train/look_at_obj_in_light-Cloth-None-DeskLamp-303/trial_T20190908_131610_591705,examine a towel with a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o ClothType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation cloth)
(PickupObject cloth)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation cabinet)
(PickupObject towel)
(GotoLocation desklamp)
(ExamineObject towel desklamp)
"
train/look_at_obj_in_light-Cloth-None-DeskLamp-303/trial_T20190908_131610_591705,examine a towel with a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o ClothType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation cloth)
(PickupObject cloth)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation closet)
(PickupObject towel)
(GotoLocation livingroom)
(PickupObject lamp)
(GotoLocation bedroom)
(ExamineObject towel lamp)
"
train/look_at_obj_in_light-Statue-None-DeskLamp-218/trial_T20190909_085327_810149,examine the figurine by the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o StatueType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject statue)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation light)
(GotoLocation shelf)
(ExamineObject figurine)"
train/look_at_obj_in_light-Statue-None-DeskLamp-218/trial_T20190909_085327_810149,examine the figurine by the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o StatueType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject statue)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation table)
(PickupObject figurine)
(GotoLocation light)
(ExamineObject figurine light)
"
train/look_at_obj_in_light-Statue-None-DeskLamp-218/trial_T20190909_085327_810149,examine the figurine by the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o StatueType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject statue)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation shelf)
(PickupObject figurine)
(GotoLocation lamp)
(TurnOnObject lamp)
(GotoLocation shelf)
(PutObject figurine shelf)
"
train/look_at_obj_in_light-Statue-None-DeskLamp-218/trial_T20190909_085327_810149,examine the figurine by the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o StatueType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject statue)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation shelf)
(PickupObject figurine)
(GotoLocation light)
(ExamineObject figurine light)
"
train/look_at_obj_in_light-Statue-None-DeskLamp-218/trial_T20190909_085327_810149,examine the figurine by the light.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o StatueType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject statue)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation figurine)
(GotoLocation light)
(ExamObject figurine light)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_102016_233685,turn on desk lamp with clock in hand.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation desk)
(PickupObject clock)
(GotoLocation desklamp)
(TurnOnObject desklamp)
(PutObject clock desklamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_102016_233685,turn on desk lamp with clock in hand.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation clock)
(PickupObject clock)
(GotoLocation desklamp)
(TurnOnObject desklamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_102016_233685,turn on desk lamp with clock in hand.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation desk)
(PickupObject clock)
(GotoLocation desklamp)
(TurnOnObject desklamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_102016_233685,turn on desk lamp with clock in hand.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation clock)
(PickupObject clock)
(GotoLocation desklamp)
(TurnOnObject desklamp)
(PutObject clock desklamp)
"
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_102016_233685,turn on desk lamp with clock in hand.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation dresser)
(PickupObject alarmclock)
(GotoLocation desklamp)
(ToggleObject desklamp)","(GotoLocation bedside)
(PickupObject clock)
(GotoLocation desklamp)
(TurnOnObject desklamp clock)
"
train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329,move pen from desk to shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)
"
train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329,move pen from desk to shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)
"
train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329,move pen from desk to shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)
"
train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329,move pen from desk to shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)
"
train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329,move pen from desk to shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation shelf)
(PutObject pen shelf)
"
train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193846_907707,place a hot plate on top of the shelves in the corner of the kitchen.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation microwave)
(HeatObject plate)
(GotoLocation shelf)
(PutObject plate shelf)","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation oven)
(BakeObject plate oven)
(GotoLocation kitchen)
(GotoLocation shelves)
(PutObject plate shelves)
"
train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193846_907707,place a hot plate on top of the shelves in the corner of the kitchen.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation microwave)
(HeatObject plate)
(GotoLocation shelf)
(PutObject plate shelf)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation stove)
(CookObject plate stove)
(GotoLocation kitchen)
(GotoCorner)
(PutObject plate corner)
"
train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193846_907707,place a hot plate on top of the shelves in the corner of the kitchen.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation microwave)
(HeatObject plate)
(GotoLocation shelf)
(PutObject plate shelf)","(GotoLocation countertop)
(PickupObject hotplate)
(GotoLocation corner)
(PutObject hotplate shelves)
"
train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193846_907707,place a hot plate on top of the shelves in the corner of the kitchen.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation microwave)
(HeatObject plate)
(GotoLocation shelf)
(PutObject plate shelf)","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation corner)
(PutObject plate shelves)
"
train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193846_907707,place a hot plate on top of the shelves in the corner of the kitchen.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation microwave)
(HeatObject plate)
(GotoLocation shelf)
(PutObject plate shelf)","(GotoLocation countertop)
(PickupObject hotplate)
(GotoLocation corner)
(PutObject hotplate shelves)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sinkbasin)
(PutObject rag sinkbasin)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-AppleSliced-None-Microwave-14/trial_T20190908_171151_027975,to place an apple in the microwave and cut it into three slices.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)","(GotoLocation fruitbasket)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
(GotoLocation knifeblock)
(PickupObject knife)
(GotoLocation microwave)
(CutObject apple knife)
"
train/pick_and_place_simple-AppleSliced-None-Microwave-14/trial_T20190908_171151_027975,to place an apple in the microwave and cut it into three slices.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
(GotoLocation countertop)
(PickupObject knife)
(CutObject apple knife)
(CutObject apple knife)
(GotoLocation countertop)
(PutObject apple countertop)
"
