operator_name,gt_operator,operator_body,n_operator_successes,n_operator_attempts,score,
PickupObjectFromReceptacle_11,,"
    # Preconditions: the potato should be cooled inside the fridge.
    if (not env_state.inReceptacle(object_id, receptacle_object_id) or not env_state.isCool(object_id)):
        print(""Failure, the potato is not cool or not in the fridge."")
        return False, env_state

    # Low-level actions: open the fridge to retrieve the potato.
    try:
        action = OpenObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Successfully opened the fridge to retrieve the potato!"")
    except:
        print(""Execution failure, could not open the fridge..."")
        return False, env_state

    # Low-level actions: pick up the potato from the fridge.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the chilled potato from the fridge!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the chilled potato.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_768,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the remote control!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the remote control.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_52,,"
    # Preconditions: None.
    
    # Low-level actions: pick up the mug.
    try:
        action = PickupObject(args={'object_id': object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the mug!"")
    except:
        print(""Execution failure during pickup..."")
        return False

    # Postconditions: now holding the mug.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
HeatObject_129,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
    # Preconditions: we should be holding the mug.
    if (not env_state.holds(object_id)):
        print(""Failure, not holding the mug."")
        return False, env_state

    # Low-level actions: open the heating source (e.g., microwave).
    try:
        action = OpenObject(args={'object_id': heat_source_id})
        success = act(env=env, action=action)
        print(""Successfully opened the microwave!"")
    except:
        print(""Execution failure during opening..."")
        return False

    # Low-level actions: put the mug in the heating source.
    try:
        action = PutObject(args={'object_id': object_id, 'receptacle_object_id': heat_source_id})
        success = act(env=env, action=action)
        print(""Placed the mug inside the microwave."")
    except:
        print(""Failure during placement inside the microwave."")
        return False

    # Low-level actions: close the heating source and turn it on to heat the mug.
    try:
        action = CloseObject(args={'object_id': heat_source_id})
        success = act(env=env, action=action)
        action = ToggleObjectOn(args={'object_id': heat_source_id})
        success = act(env=env, action=action)
        print(""Microwave turned on to heat the mug."")
    except:
        print(""Execution failure during microwave operation..."")
        return False

    # Postconditions: mug is hot.
    final_env_state = perceive(env)
    # Assuming there is some delay needed for heating, a wait or check for isHot might be needed here.
    return (final_env_state.isHot(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_278,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the potato!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
HeatObject_147,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
    # Preconditions: we should be holding the object.
    if (not env_state.holds(object_id)):
        print(""Failure, not holding the potato."")
        return False, env_state

    # Low-level actions: open the microwave.
    try:
        action = OpenObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Successfully opened the microwave!"")
    except:
        print(""Execution failure in opening microwave..."")
        return False, env_state

    # Low-level actions: put the potato in the microwave.
    try:
        print(""Trying to put the potato in the microwave."")
        action = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Result of PutObject in microwave is: {success}"")
    except:
        print(""Failure in placing potato in microwave."")
        return False, env_state

    # Low-level actions: close the microwave and start heating.
    try:
        action = CloseObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Microwave closed: {success}"")
        action = ToggleObjectOn(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Microwave started: {success}"")
    except:
        print(""Execution failure in starting microwave..."")
        return False, env_state

    # Assuming heating process is instantaneous for the sake of simulation.
    # In a real scenario, we would wait for a set amount of time here.

    # Low-level actions: open microwave to take out the heated potato.
    try:
        action = ToggleObjectOff(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Microwave stopped: {success}"")
        action = OpenObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Microwave opened: {success}"")
    except:
        print(""Execution failure in opening microwave..."")
        return False, env_state

    # Low-level actions: pick up the heated potato.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the heated potato!"")
    except:
        print(""Failure in picking up potato from microwave."")
        return False, env_state

    # Postconditions: holding the heated object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id) and final_env_state.isHot(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PutObjectInReceptacle_242,"(:action PutObjectInReceptacle
        :parameters (?a - agent ?l - location ?ot - otype ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (objectType ?o ?ot)
            (holds ?a ?o)
            (not (holdsAnyReceptacleObject ?a))
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
            (not (holdsAny ?a))
            (objectAtLocation ?o ?l)
        )
    )","
    # Preconditions: we should be holding the heated potato.
    if (not env_state.holds(object_id)) or (not env_state.isHot(object_id)):
        print(""Failure, not holding a heated potato."")
        return False, env_state

    # Low-level actions: put the heated potato on the sidetable.
    try:
        print(""Trying to put the heated potato on the sidetable."")
        action = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Result of PutObject on sidetable is: {success}"")
    except:
        print(""Failure in placing heated potato on sidetable."")
        return False, env_state

    # Postconditions: not holding the object and the object is on the sidetable.
    final_env_state = perceive(env)
    return (not final_env_state.holds(object_id)) and (final_env_state.inReceptacle(object_id, receptacle_object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_843,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id': object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the soap bar!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_118,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the tomato!"")
    except:
        print(""Execution failure when attempting to pick up tomato."")
        return False

    # Postconditions: holding the tomato.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_970,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the potato!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object (potato).
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
EnsureLightIsOn_0,,"
    # Preconditions: Light is toggleable and not currently toggled on.

    # Check if light can be toggled
    if env_state.toggleable(object_id) and not env_state.isToggled(object_id):
        # Low-level actions: toggle the light on.
        try:
            action = ToggleObjectOn(args={'object_id':object_id})
            success = act(env=env, action=action)
            print(""Successfully turned on the light!"")
        except:
            print(""Execution failure..."")
            return False

        # Postconditions: The light is on.
        final_env_state = perceive(env)
        return (final_env_state.isToggled(object_id)), final_env_state
    else:
        # Light is already on or cannot be toggled.
        return True, env_state
",1.05,1.5,0.7000000000000001,
ToggleObjectOn_76,,"
    # Preconditions: floorlamp should be off and toggleable.
    if not (env_state.toggleable(object_id) and not env_state.isToggled(object_id)):
        print(""Failure, floorlamp not toggleable or already on."")
        return False, env_state

    # Low-level actions: turn on the floorlamp.
    try:
        action = ToggleObjectOn(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully turned on the floorlamp!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: floorlamp is on.
    final_env_state = perceive(env)
    return (final_env_state.isToggled(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_254,,"
    # Preconditions: None.

    # Low-level actions: pick up the remote control.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the remote control!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the remote control.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_777,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the tomato!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_85,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up a knife!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_984,,"
    # Preconditions: None.

    # Low-level actions: pick up the mug.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up a mug!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the mug.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
HeatObject_135,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
    # Preconditions: we should be holding the mug.
    if (not env_state.holds(object_id)):
        print(""Failure, not holding mug."")
        return False, env_state

    # Low-level actions: open the microwave.
    try:
        action = OpenObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Successfully opened the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: put the mug in the microwave.
    try:
        print(""Trying to put the mug in the microwave."")
        action = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(f""Result of PutObject is: {success}"")
    except:
        print(""Failure, could not place mug in the microwave."")
        return False, env_state

    # Low-level actions: close the microwave.
    try:
        action = CloseObject(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(f""Result of CloseObject is: {success}"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: toggle the microwave on to heat up the mug.
    try:
        action = ToggleObjectOn(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(f""Result of ToggleObjectOn is: {success}"")
    except:
        print(""Execution failure..."")
        return False

    # Simulate heating time (in actual implementation, this would be a wait for a certain time period)
    print(""Waiting for the mug to be heated up..."")
    
    # Low-level actions: toggle the microwave off after heating the mug.
    try:
        action = ToggleObjectOff(args={'object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(f""Result of ToggleObjectOff is: {success}"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: mug is hot.
    final_env_state = perceive(env)
    return (final_env_state.isHot(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_1069,,"
    # Preconditions: None.

    # Low-level actions: pick up the mug from the microwave.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the heated mug!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the heated mug.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_1029,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the spray bottle!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PutObjectOnReceptacle_17,,"
    # Preconditions: we should be holding the object.
    if (not env_state.holds(object_id)):
        print(""Failure, not holding the spray bottle."")
        return False, env_state

    # Low-level actions: put the object on the receptacle.
    try:
        print(""Trying to put the spray bottle on the toilet."")
        action = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(""Result of PutObject is: {success}"")
    except:
        print(""Failure, could not place the spray bottle on the toilet."")
        return False, env_state

    # Postconditions: not holding the object and the object is on the receptacle.
    final_env_state = perceive(env)
    if (not final_env_state.holds(object_id)) and (final_env_state.inReceptacle(object_id, receptacle_object_id)):
        return True, final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_1130,,"
    # Preconditions: None.
    # Low-level actions: pick up the object if it's not already held.
    try:
        if not env_state.holds(object_id):
            action = PickupObject(args={'object_id':object_id})
            success = act(env=env, action=action)
            print(""Successfully picked up the potato!"")
    except:
        print(""Execution failure..."")
        return False
    # Postconditions: holding the potato.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_972,,"
    # Preconditions: None.
    
    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up an apple!"")
    except:
        print(""Execution failure..."")
        return False
    
    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_600,,"
    # Preconditions: None.

    # Low-level actions: pick up the bowl.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the bowl!"")
    except:
        print(""Execution failure during picking up the bowl..."")
        return False

    # Postconditions: holding the bowl.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_419,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the apple!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return final_env_state.holds(object_id), final_env_state
",1.05,1.5,0.7000000000000001,
HeatObject_11,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","
    # Preconditions: we should be holding the object.
    if not env_state.holds(object_id):
        print(""Failure, not holding the apple."")
        return False, env_state

    # Additional Preconditions: the object must be heatable.
    if not env_state.heatable(object_id):
        print(""The apple cannot be heated."")
        return False, env_state

    # Low-level actions: open the microwave.
    try:
        action_open = OpenObject(args={'object_id':receptacle_object_id})
        success_open = act(env=env, action=action_open)
        print(""Successfully opened the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: put the apple in the microwave.
    try:
        action_put = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success_put = act(env=env, action=action_put)
        print(""Successfully placed the apple in the microwave!"")
    except:
        print(""Failure, could not place the apple in the microwave."")
        return False

    # Low-level actions: close the microwave.
    try:
        action_close = CloseObject(args={'object_id':receptacle_object_id})
        success_close = act(env=env, action=action_close)
        print(""Successfully closed the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: turn on the microwave to heat the apple.
    try:
        action_toggle_on = ToggleObjectOn(args={'object_id':receptacle_object_id})
        success_toggle_on = act(env=env, action=action_toggle_on)
        print(""Successfully turned on the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Assume there is some waiting time for heating the apple here.
    # ...

    # Low-level actions: turn off the microwave after heating.
    try:
        action_toggle_off = ToggleObjectOff(args={'object_id':receptacle_object_id})
        success_toggle_off = act(env=env, action=action_toggle_off)
        print(""Successfully turned off the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: open the microwave.
    try:
        action_open_again = OpenObject(args={'object_id':receptacle_object_id})
        success_open_again = act(env=env, action=action_open_again)
        print(""Successfully opened the microwave!"")
    except:
        print(""Execution failure..."")
        return False

    # Low-level actions: pick up the apple.
    try:
        action_pickup_again = PickupObject(args={'object_id':object_id})
        success_pickup_again = act(env=env, action=action_pickup_again)
        print(""Successfully picked up the heated apple!"")
    except:
        print(""Execution failure..."")
        return False

    # Postconditions: holding the heated apple.
    final_env_state = perceive(env)
    return final_env_state.isHot(object_id), final_env_state
",1.05,1.5,0.7000000000000001,
PutObjectInReceptacle_490,"(:action PutObjectInReceptacle
        :parameters (?a - agent ?l - location ?ot - otype ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (objectType ?o ?ot)
            (holds ?a ?o)
            (not (holdsAnyReceptacleObject ?a))
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
            (not (holdsAny ?a))
            (objectAtLocation ?o ?l)
        )
    )","
    # Preconditions: we should be holding the heated object.
    if not env_state.holds(object_id) or not env_state.isHot(object_id):
        print(""Failure, not holding a heated apple."")
        return False, env_state

    # Low-level actions: put the heated apple on the counter.
    try:
        print(""Trying to put the heated apple on the counter."")
        action = PutObject(args={'object_id':object_id, 'receptacle_object_id':receptacle_object_id})
        success = act(env=env, action=action)
        print(f""Result of PutObject is: {success}"")
    except:
        print(""Failure, could not place the heated apple on the counter."")
        return False, env_state

    # Postconditions: not holding the object and the object is on the counter.
    final_env_state = perceive(env)
    if not final_env_state.holds(object_id) and final_env_state.inReceptacle(object_id, receptacle_object_id):
        return True, final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_1059,,"
    # Preconditions: None.

    # Low-level actions: pick up the object.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the plate!"")
    except:
        print(""Execution failure, couldn't pick up the plate..."")
        return False

    # Postconditions: holding the object.
    final_env_state = perceive(env)
    return (final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
CoolObject_168,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","
    # Preconditions: we should be holding the object.
    if (not env_state.holds(object_id)):
        print(""Failure, not holding plate."")
        return False, env_state

    if not env_state.isCool(object_id) and env_state.coolable(object_id):
        # Low-level actions: put the object in the fridge to cool down.
        try:
            action = OpenObject(args={'object_id': receptacle_object_id})
            success = act(env=env, action=action)
            print(""Opened fridge to cool the plate."")
            action = PutObject(args={'object_id': object_id, 'receptacle_object_id': receptacle_object_id})
            success = act(env=env, action=action)
            print(""Placed the plate inside fridge to cool."")
        except:
            print(""Execution failure while cooling the plate..."")
            return False, env_state

        try:
            action = CloseObject(args={'object_id': receptacle_object_id})
            success = act(env=env, action=action)
            print(""Closed the fridge to cool the plate."")
        except:
            print(""Execution failure, couldn't close the fridge..."")
            return False, env_state

        # Waiting for the object to cool down might be required here.

        # Low-level actions: take the object out of the fridge after cooling.
        try:
            action = OpenObject(args={'object_id': receptacle_object_id})
            success = act(env=env, action=action)
            print(""Opened the fridge to take out the cooled plate."")
            action = PickupObject(args={'object_id': object_id})
            success = act(env=env, action=action)
            print(""Picked up the cooled plate."")
        except:
            print(""Execution failure, couldn't retrieve the plate from the fridge..."")
            return False, env_state

    # Postconditions: object is cool and in hand.
    final_env_state = perceive(env)
    return (final_env_state.isCool(object_id) and final_env_state.holds(object_id)), final_env_state
",1.05,1.5,0.7000000000000001,
PickupObject_848,,"
    # Preconditions: None.

    # Low-level actions: Pick up the apple.
    try:
        action = PickupObject(args={'object_id':object_id})
        success = act(env=env, action=action)
        print(""Successfully picked up the apple!"")
    except Exception as e:
        print(f""Execution failure: {e}"")
        return False

    # Postconditions: The apple is being held.
    final_env_state = perceive(env)
    return final_env_state.holds(object_id), final_env_state
",1.05,1.5,0.7000000000000001,
