problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171714_885383,set the bowl on the coffee table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CoffeeTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation bowl)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)","(GotoLocation countertop)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)
"
train/pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171714_885383,set the bowl on the coffee table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CoffeeTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation bowl)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)","(GotoLocation kitchen)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)
"
train/pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171714_885383,set the bowl on the coffee table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CoffeeTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation bowl)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)","(GotoLocation countertop)
(PickupObject bowl)
(GotoLocation coffee table)
(PutObject bowl coffee table)
"
train/pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171714_885383,set the bowl on the coffee table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CoffeeTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation bowl)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)","(GotoLocation cabinet)
(PickupObject bowl)
(GotoLocation countertop)
(PutObject bowl countertop)
(GotoLocation coffeeTable)
(PutObject bowl coffeeTable)
"
train/pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171714_885383,set the bowl on the coffee table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BowlType) 
                (receptacleType ?r CoffeeTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation bowl)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)","(GotoLocation countertop)
(PickupObject bowl)
(GotoLocation coffeetable)
(PutObject bowl coffeetable)
"
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject box)
(GotoLocation sofa)
(PutObject box sofa)","(GotoLocation diningtable)
(PickupObject box)
(GotoLocation couch)
(PutObject box couch)
"
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject box)
(GotoLocation sofa)
(PutObject box sofa)","(GotoLocation table)
(PickupObject box)
(GotoLocation couch)
(PutObject box couch)
"
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject box)
(GotoLocation sofa)
(PutObject box sofa)","(GotoLocation table)
(PickupObject box)
(GotoLocation couch)
(PutObject box couch)
"
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject box)
(GotoLocation sofa)
(PutObject box sofa)","(GotoLocation table)
(PickupObject box)
(GotoLocation couch)
(PutObject box couch)
"
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject box)
(GotoLocation sofa)
(PutObject box sofa)","(GotoLocation table)
(PickupObject box)
(GotoLocation couch)
(PutObject box couch)
"
train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149,put keys on the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation sidetable)
(PickupObject keychain)
(GotoLocation dresser)
(PutObject keychain dresser)","(GotoLocation kitchen)
(PickupObject keys)
(GotoLocation dresser)
(PutObject keys dresser)
"
train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149,put keys on the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation sidetable)
(PickupObject keychain)
(GotoLocation dresser)
(PutObject keychain dresser)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation bedroom)
(PutObject keys dresser)
"
train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149,put keys on the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation sidetable)
(PickupObject keychain)
(GotoLocation dresser)
(PutObject keychain dresser)","(GotoLocation countertop)
(PickupObject keys)
(GotoLocation dresser)
(PutObject keys dresser)
"
train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149,put keys on the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation sidetable)
(PickupObject keychain)
(GotoLocation dresser)
(PutObject keychain dresser)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation dresser)
(PutObject keys dresser)
"
train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149,put keys on the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation sidetable)
(PickupObject keychain)
(GotoLocation dresser)
(PutObject keychain dresser)","(GotoLocation table)
(PickupObject keys)
(GotoLocation dresser)
(PutObject keys dresser)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation stove)
(PickupObject egg)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sink)
(PutObject egg sink)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation fridge)
(PickupObject egg)
(GotoLocation stove)
(CookObject egg stove)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)
"
train/pick_heat_then_place_in_recep-Egg-None-SinkBasin-8/trial_T20190907_001607_953024,place a cooked egg in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o EggType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation egg)
(PickupObject egg)
(GotoLocation microwave)
(HeatObject egg)
(GotoLocation sinkbasin)
(PutObject egg sinkbasin)","(GotoLocation countertop)
(PickupObject pan)
(GotoLocation stove)
(HeatObject pan stove)
(GotoLocation countertop)
(PutObject pan countertop)
(GotoLocation fridge)
(PickupObject egg)
(GotoLocation sink)
(PutObject egg sink)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-212/trial_T20190907_000516_042741,"grab the pen from the table , turn on the floor lamp.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sidetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation table)
(PickupObject pen)
(GotoLocation floorlamp)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-212/trial_T20190907_000516_042741,"grab the pen from the table , turn on the floor lamp.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sidetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation table)
(PickupObject pen)
(GotoLocation floorlamp)
(TurnOnObject floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-212/trial_T20190907_000516_042741,"grab the pen from the table , turn on the floor lamp.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sidetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation table)
(PickupObject pen)
(GotoLocation floorlamp)
(RestartObject floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-212/trial_T20190907_000516_042741,"grab the pen from the table , turn on the floor lamp.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sidetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation table)
(PickupObject pen)
(GotoLocation floorlamp)
(RestartObject floorlamp)
"
train/look_at_obj_in_light-Pen-None-FloorLamp-212/trial_T20190907_000516_042741,"grab the pen from the table , turn on the floor lamp.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sidetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation diningtable)
(PickupObject pen)
(GotoLocation floorlamp)
(TurnOnObject floorlamp)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation sink)
(PickupObject spatula)
(GotoLocation table)
(PutObject spatula table)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation sink)
(PickupObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation drawer)
(PickupObject spatula)
(GotoLocation table)
(PutObject spatula table)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation drawer)
(PickupObject spatula)
(GotoLocation sink)
(WashObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)
"
train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044854_236942,put a clean spatula on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpatulaType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject spatula)
(GotoLocation sinkbasin)
(CleanObject spatula)
(GotoLocation diningtable)
(PutObject spatula diningtable)","(GotoLocation sink)
(PickupObject spatula)
(GotoLocation table)
(PutObject spatula table)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-DiningTable-27/trial_T20190909_061209_506966,to cool a slice of lettuce and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(FillObject sinkbasin)
(PutObject lettuce sinkbasin)
(GotoLocation kitchenTable)
(PutObject lettuce kitchenTable)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-DiningTable-27/trial_T20190909_061209_506966,to cool a slice of lettuce and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-DiningTable-27/trial_T20190909_061209_506966,to cool a slice of lettuce and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(FillObject sinkbasin)
(PutObject lettuce sinkbasin)
(GotoLocation countertop)
(PutObject lettuce countertop)
(GotoLocation kitchentable)
(PutObject lettuce kitchentable)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-DiningTable-27/trial_T20190909_061209_506966,to cool a slice of lettuce and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation diningtable)
(PutObject lettuce diningtable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(CoolObject lettuce)
(GotoLocation kitchentable)
(PutObject lettuce kitchentable)
"
